RA,DEC,TESSMAG,TEFF,PRIORITY,RADIUS,MASS,CONTRATIO,ECLONG,ECLAT,DIST,TICID,SPEC_LIST
340.303691,-14.488986,11.34,4222.06,0.0,0.65,0.68,0.00233751472249,336.364956,-5.724634,,240766850,knownplanet
359.715669,-61.586784,7.532999999999999,6097.0,0.0041657267078600005,1.54,1.34,0.00875072079,323.504848,-53.709056,79.47383306100001,280803137,knownplanet
348.157236,-22.673953,11.409,5375.0,0.0008943619393930002,0.86,0.84,0.00215461596981,340.090509,-16.161862,184.570150155,204376737,knownplanet
349.694725,18.64571,7.431,5891.0,0.00285031757379,1.69,1.23,0.00129478175129,358.258678,21.146733,71.4065522738,243085377,knownplanet
352.834713,-58.20974,7.313,6304.0,0.0,,1.25,1.59234192298e-06,322.68592,-48.912381,55.7078765079,231716612,knownplanet
345.784237,-0.429617,7.215,5966.0,0.0,1.27,1.02,0.00015772849396899995,346.748078,5.209724,56.44681063189999,248048656,knownplanet
339.919321,-8.714488000000001,11.962,6060.0,0.0,0.98,0.96,0.00233352830306,338.182899,-0.229818,,251018878,knownplanet
351.654043,56.886587,7.396,5960.0,0.0,,1.13,0.0324157960175,25.725087,53.131664,65.0633920615,251866143,knownplanet
353.22509,63.155508,6.776,5620.0,0.0,,1.19,0.00154760708423,34.312708,57.119021,55.56330164510001,270730826,knownplanet
357.84526,-70.152863,10.991,4920.0,0.00200114257649,0.86,0.84,0.00229368782543,311.323797,-59.082452,150.717799223,238176110,knownplanet
347.294712,-2.260751,7.614,4820.0,0.0,0.86,0.85,0.00129716850426,347.431456,2.93628,28.7260140331,278952345,knownplanet
344.445207,38.675079,9.717,5980.0,0.00163829889754,1.17,1.15,1.50475674824,4.295703,41.042089,,346338552,knownplanet
351.6143370000001,8.643819,6.527,,0.0,,,5.28398072887e-05,355.760728,11.258795,49.930490841099996,354326161,knownplanet
353.616147,-1.580066,11.581,6150.0,0.0,1.09,1.02,0.00126574931394,353.513825,1.083703,,398572544,knownplanet
332.405665,71.314289,8.828,5180.0,0.0,,0.78,0.00992640990167,40.283759,68.148613,58.455305219399996,316470945,knownplanet
336.878959,-77.717905,7.25,6256.0,0.0,,1.27,0.0038081953881,292.804117,-59.684132,53.4858119233,317057430,knownplanet
330.794908,18.884363,7.105,,0.005835094164430001,1.12,1.1,0.000936200161806,340.354153,28.724246,48.8628053826,420814525,knownplanet
353.562839,-42.06140900000001,11.778,5436.0,0.000760545963285,0.92,0.89,0.00863482833979,335.074536,-35.558673,275.398399586,402026209,knownplanet
347.492733,18.396098,10.936,5800.0,0.0008714165260880001,1.14,0.89,0.000719602168005,356.109055,21.79488,,436478932,knownplanet
348.494749,8.761271,11.31,5000.0,0.00105719897113,0.79,0.87,0.002982613619,352.920658,12.601149,,427685831,knownplanet
348.992914,31.46285,11.436,4675.0,0.0014086189820200002,0.7,0.75,0.00481404700753,3.976063,32.932974,,431701493,knownplanet
338.475817,-10.084948,12.113,5622.0,0.0,0.93,0.94,2.32417675642,336.351203,-0.972438,,250979498,knownplanet
336.151592,-11.578621,9.53702,4348.35,0.0,0.67,0.69,0.0228870062282,333.67889,-1.523921,49.79265172149999,39936432,knownplanet
353.955361,0.445486,9.32609,5089.0,0.0,0.72,0.78,0.00123330696575,354.6274850000001,2.809736,61.6316137117,422618449,knownplanet
343.2665990000001,44.477752,8.104,4639.0,0.00013952369355899998,12.5,1.36,0.006655441824779999,7.520759,46.430221,369.01975181,154487334,knownplanet
348.724276,56.73032900000001,7.881,4820.0,0.0014708941338,2.9,1.0,0.0274598249469,23.521696,54.07366700000001,167.517810505,323819453,knownplanet
332.714323,-30.749674,12.143,6050.0,0.0004354212048590001,1.02,1.07,0.0236697320556,323.515775,-18.202887,,97409519,knownplanet
349.623114,24.889289,11.445,4650.0,0.00162003246704,0.61,0.72,0.0018541894541800005,1.123621,26.816288,,91051152,knownplanet
358.558713,-30.012999,13.199000000000002,5738.0,0.000190692283711,1.24,0.97,0.015326063561,345.805642,-26.760222,,77044471,knownplanet
351.770131,-1.286276,9.06,4255.0,0.0,0.65,0.66,0.00468373359587,351.933541,2.082009,30.3214069133,301289516,knownplanet
356.666565,31.155935,11.521,5900.0,0.0006208078671390001,1.14,1.08,0.00569736880898,10.617063,29.634811,345.66118306199996,288246496,knownplanet
338.942362,-14.027739000000002,13.244000000000002,5055.0,0.0,0.73,0.77,1.69739388459e-06,335.30982,-4.802889,,188570847,knownplanet
343.871713,62.23919,8.896,4300.0,8.277604723299999e-05,16.21,0.97,0.023741348252400003,27.535603,59.694559,365.221346368,13105061,knownplanet
339.10221,47.86181,11.036,4045.0,0.0,,0.6,0.517807193009,6.858819,50.853559,,200532605,knownplanet
359.151994,36.21297,12.239,6007.0,0.000309429451416,1.27,1.15,1.08685964526,15.520978,33.146903,,291751373,knownplanet
333.751933,-17.250713,12.307,4456.0,0.0007349103747530001,0.63,0.7,0.000625332647637,329.453758,-5.973918,,437704321,knownplanet
349.063432,0.306747,12.118,5871.0,0.0,1.14,1.08,0.00651370983072,350.06722,4.6102919999999985,,262662119,knownplanet
354.533102,-70.90337099999998,6.537000000000001,4806.0,0.0012012022449100002,4.1,1.07,6.06577281815e-05,308.839632,-58.714804,91.0426529865,325178933,knownplanet
346.075057,-21.271946,13.684,5700.0,0.00013599648261200002,1.1,1.1,0.000360134116362,338.842107,-14.102329999999998,,204317710,knownplanet
338.606188,-13.731706,12.047,5500.0,0.0,1.12,0.97,0.0818925745991,335.116381,-4.406698,,206284139,knownplanet
332.413631,-11.428722,13.363,5312.0,0.0,0.73,0.74,0.035513715907099994,330.312616,-0.071368,,38129680,knownplanet
339.674752,-13.560004,12.341,6293.0,0.0,1.36,1.21,0.00058227474,336.1471279999999,-4.634556,,402314147,knownplanet
342.691708,-14.069915,13.282,4434.0,0.00041963750868,0.62,0.68,0.000572715633029,338.677775,-6.214537,,146799150,knownplanet
335.7595560000001,-10.488564,13.93,4127.0,0.0,0.49,0.55,0.00167755237847,333.716442,-0.368554,,39928614,knownplanet
334.36417400000005,-12.187504,11.264,4880.0,0.0,0.73,0.77,2.47842502184e-07,331.827329,-1.459582,,434094657,knownplanet
338.844822,-7.469864,12.107,5995.0,0.0,1.56,1.16,0.00550328566857,337.658963,1.321389,,250996363,knownplanet
347.621854,57.029467,6.6389999999999985,4297.0,0.0,,0.82,0.0121588074144,23.095949,54.698844,,315415155,knownplanet
333.821766,-14.049814,11.491,5413.0,0.0,0.86,0.89,0.014327625624799997,330.6663470000001,-3.00925,,437703489,knownplanet
331.526675,-10.711516,11.505999999999998,5958.0,0.0,1.71,1.16,0.0282509916689,329.749404,0.90581,,50183101,knownplanet
338.05415,-17.544012,12.974,3798.0,0.00110161259629,0.38,0.42,0.314813668707,333.194465,-7.748085,,12822545,knownplanet
348.925917,58.043294,6.324,4361.0,5.38619672539e-05,32.0,1.69,0.0202399868711,25.181727,54.972354,875.600962634,323919676,knownplanet
333.426657,-12.06632,12.202,6771.0,0.0,1.63,1.4,0.0416987575875,331.014337,-1.018914,,437699592,knownplanet
338.368422,-9.022773,9.896,4912.0,0.0,2.93,1.19,0.00035767291522199987,336.645742,0.053567,298.176174426,250977648,knownplanet
336.762819,-17.263711999999998,6.752999999999999,5121.0,0.000609231707846,5.0,1.15,0.000309412221174,332.14494,-7.031395,111.686886969,12723961,knownplanet
333.211721,-10.925382,9.74862,5213.0,0.0,0.84,0.87,0.00236361241035,331.223013,0.122382,64.13067172699999,38200266,knownplanet
335.624423,-7.955496000000001,13.497,3214.0,0.0,0.29,0.26,0.00196612962754,334.51072,2.040506,,39926974,knownplanet
334.621891,-9.612326,13.157,3360.47,0.0,0.33,0.27,0.0013734843065,332.98818,0.853039,,38337202,knownplanet
72.118678,-28.419287,8.38,5400.0,0.0067417229666,0.91,0.92,0.00230788425375,64.98163000000001,-50.317044,57.8667141873,607907,knownplanet
80.839877,-2.277589,8.299,5552.0,0.00493607271342,1.0,0.9,0.00179854373577,79.858329,-25.394969,57.0364634779,4205424,knownplanet
64.93944,-41.960243,7.608,5737.0,0.00869951282849,1.0,0.94,0.00108774330437,48.182338,-61.810152,50.215263969300004,7652514,knownplanet
65.46958000000001,57.81718299999999,9.428,6429.0,0.00195555582428,1.38,1.21,0.00697547907036,74.195382,35.716236,201.700038383,8400842,knownplanet
75.299663,-26.054143,11.668,6320.0,0.000537335803163,1.36,1.22,0.000584176041664,69.887548,-48.472187,552.125796528,13021029,knownplanet
77.004222,-26.797491,7.49,5995.0,0.00572212753275,1.2,1.24,0.00132559875967,72.023455,-49.428953,88.35004811110001,13147218,knownplanet
76.081788,-6.229818,10.41,5990.0,0.00143423363931,1.09,1.07,0.014805897105100004,74.148354,-28.906423,194.26479688900002,43647325,knownplanet
84.260357,20.73074,6.996,,0.0,,0.85,0.0267825364328,84.627549,-2.6015740000000003,33.67003367,19631691,knownplanet
63.37389,-69.226789,10.555,5800.0,0.00418057370084,1.27,1.12,0.0255968475721,332.990152,-79.722801,213.537180884,25155310,knownplanet
76.982332,26.32798,6.976,5727.0,0.0,,0.94,0.045094455818600006,78.33171899999998,3.414443,36.3901018923,69528586,knownplanet
66.60968000000001,-10.550817,7.1560000000000015,5546.0,0.0,,0.98,6.14430581348e-05,62.664644,-31.797168,39.287672787,37947783,knownplanet
68.95973199999999,-64.02704,10.307,6900.0,0.0,,1.57,0.0684745136149,6.321055,-80.897846,331.840420512,38846515,knownplanet
84.25835,-73.699327,6.145,5998.0,0.0,,1.08,0.004372763064399999,282.605823,-82.607619,37.8926356849,141411201,knownplanet
85.007205,6.06059,7.921,5448.0,0.00631013050247,0.9,1.0,0.0031862740109400004,84.799623,-17.288617000000002,46.340515493299996,144730053,knownplanet
66.370903,-30.600444,9.675,6600.0,0.00173034015742,1.53,1.38,0.00149372510426,56.488953,-51.326444,243.981142569,170634116,knownplanet
87.13995600000001,-63.988427,9.716,6280.0,0.00653964512492,1.28,1.25,0.013342366952799998,63.752952,-87.163838,171.788006367,149603524,knownplanet
63.75624000000001,-22.116432,11.765,6100.0,0.00036408280796900014,1.6,1.17,0.0202680521496,56.228782,-42.527672,871.0658856160001,139528693,knownplanet
60.385614,-20.451086,10.261,5260.0,0.00237776375301,0.87,0.9,0.156159476589,52.726315,-40.135287,115.98521975799999,178284730,knownplanet
70.476611,-58.020726,7.735,5580.0,0.0,,0.99,0.00308570732727,34.26164,-77.634169,54.2743030224,220408612,knownplanet
79.420741,7.353325,6.693,5836.0,0.00432777233582,1.38,1.07,0.000206471824252,79.09800600000001,-15.686491,45.3659010324,284907742,knownplanet
82.888929,64.318753,7.158,6060.0,0.0,,1.15,0.0006031898076419999,85.925004,40.980018,70.8577199911,286954708,knownplanet
66.211292,-50.622144,7.025,5664.0,0.00649043963669,1.48,1.06,0.0338131113693,41.341954,-70.07100799999999,54.6746856206,219256496,knownplanet
78.295529,33.318168,8.138,6789.0,0.00215174268624,1.73,1.53,0.00373985363693,80.079249,10.281086,138.091310566,367366318,knownplanet
65.196039,-59.410865,8.508,,0.0,,0.8,0.18407159966,20.870218,-76.792868,43.87889425189999,396697266,knownplanet
72.660671,1.893921,9.514,6490.0,0.0008424605278069999,2.18,1.63,0.004710526407300001,71.465553,-20.436639000000003,277.716303285,452808876,knownplanet
73.68191999999998,12.352178,6.577000000000001,5960.0,0.00314645986933,1.71,1.23,0.0007523626009089999,73.80838,-10.174599,58.04489362050001,436700755,knownplanet
69.46758,60.676227,7.108,5560.0,0.00932519062231,0.85,0.85,0.00149745892269,77.386236,38.132922,30.6369923286,458350670,knownplanet
67.222871,-21.481923,11.852,5304.0,0.0008593040789,0.87,0.94,0.0255567997997,60.682348,-42.630605,,139733308,knownplanet
62.67029100000001,24.401718,11.461,5358.0,0.0,0.86,0.94,0.422422355851,65.242102,3.280869,,56399553,knownplanet
89.956973,-48.239728,7.768,,0.0,,0.4,0.0008257080819330001,89.908836,-71.679006,36.691174274299996,219152539,knownplanet
66.24802700000001,39.460636,11.007,5568.0,0.000857450500365,1.08,1.01,0.034044105511400004,70.961623,17.578263,195.391639547,353459965,knownplanet
86.996616,-8.327694000000001,7.473,5222.0,0.00162195136314,2.53,1.36,0.0015302949221600002,86.50547900000002,-31.73056,91.27577551690001,66650754,knownplanet
62.616051,-45.898221,10.550999999999998,6450.0,0.000929263191095,1.87,1.39,0.06782872375440001,41.310362,-64.776883,335.95442375700003,152476657,knownplanet
88.251204,-5.994847,8.2106,4324.0,0.0,,0.7,0.007123767492080001,88.003141,-29.422017,20.0864431563,66914642,knownplanet
70.437073,23.030941,17.078,,0.0,,0.02,14.5642566216,72.050227,0.8024399999999999,,118893899,knownplanet
65.89890799999999,25.049898,19.657,2838.0,0.0,,0.05,94.0589056124,68.24765500000001,3.412304,,58544614,knownplanet
88.14679699999998,-19.031654,13.292,3724.0,0.0006669583147969999,0.57,0.57,0.0542627679219,87.625236,-42.45567,,33521996,knownplanet
69.824151,22.350962,10.679,,0.0,,,2.6118985026400003,71.39798,0.205158,,118681038,knownplanet
67.42316,26.54951,11.247,,0.0,0.27,0.33,1.3303933789700002,69.843597,4.6762760000000005,,268148971,knownplanet
68.291804,24.562037,10.617,4250.0,0.0,2.0,1.0,0.140350753979,70.320715,2.593642,,268397995,knownplanet
67.412467,22.88274,10.048,4499.0,0.0,0.66,0.74,0.00645144581762,69.272297,1.054144,,18310799,knownplanet
62.671037,24.402699,12.355,5358.0,0.0,0.86,0.94,1.82356822966,65.242951,3.28171,,56399551,knownplanet
64.71542,17.387926,10.98,4620.0,0.0,1.17,1.04,0.0185803721658,65.88483199999999,-3.959618,,435907158,knownplanet
71.824416,-17.115154,12.02,5900.0,0.000373196574064,1.37,1.25,0.0232361155746,67.396013,-39.138874,,117979897,knownplanet
82.714381,-36.630797,13.862,3916.0,0.000543750992437,0.57,0.62,0.0015577560086600002,78.336263,-59.775445,,192826603,knownplanet
76.89806999999998,-13.986475,7.095,5052.0,0.0008426030506719999,4.2,1.48,0.00603952252443,74.076071,-36.704293,115.979113175,169397663,knownplanet
78.150426,-14.95108,6.3610000000000015,4861.0,0.000665310141089,5.29,1.78,0.0103323481624,75.459804,-37.794154,105.736888675,169534187,knownplanet
61.755085,15.335063,9.28019,4503.0,0.0,0.66,0.73,0.000514735533885,62.711014,-5.468492,44.7012406118,389018596,knownplanet
67.856031,4.575267,7.326,5076.0,0.000407795519132,6.2,1.74,0.0015434666413299998,66.851416,-17.102176,191.085467263,449145115,knownplanet
66.23625899999999,18.827433,12.824000000000002,5406.0,0.0,0.93,0.95,0.00574171671203,67.55139799999999,-2.779025,,17409453,knownplanet
72.574475,-24.368832,7.025,4982.0,0.000929311781327,4.2,1.35,0.00148367245365,66.695366,-46.408239,132.096490483,612908,knownplanet
88.51758199999998,-60.023477,6.266,4956.0,0.0,,0.77,0.000935271797241,83.513952,-83.429377,12.9954515919,374859347,knownplanet
116.716515,39.094566,11.398,5430.0,0.0006053971140369999,1.13,1.04,0.0204809701039,111.475734,17.626275,,9155187,knownplanet
103.678456,24.245556,6.292000000000002,5987.0,0.0,1.02,1.04,0.00172993740338,102.455334,1.395755,30.6869453823,80224448,knownplanet
102.877167,40.867766,7.432,5662.0,0.0,,1.06,0.00189827610621,100.200255,17.883363,42.8507225558,21267079,knownplanet
113.758249,17.830076000000005,11.857,6430.0,0.0,1.62,1.4,0.0259103738043,112.603824,-3.764283,,14770122,knownplanet
107.600274,-39.097387,10.038,6459.0,0.00166753500947,1.46,1.35,0.151522714617,118.743708,-60.792185,261.5780375,22529346,knownplanet
100.848068,27.252279,10.477,6566.0,0.0,1.43,1.3,1.89764049474,99.65759,4.175943,319.486287144,84339983,knownplanet
97.63664,29.672286,11.021,6360.0,0.000403177834202,1.66,1.43,0.0293403215775,96.672313,6.4097019999999985,388.043371814,86396382,knownplanet
98.351101,-23.486203,9.776,6400.0,0.00196930717765,1.29,1.34,0.033727719951,101.1792,-46.601936,197.87561235099997,47911178,knownplanet
111.916465,24.336572,10.196,4595.0,0.0,0.69,0.76,0.280401098522,109.900358,2.398706,,26826078,knownplanet
110.388218,58.26811,10.129,5700.0,0.00107130319005,1.55,1.32,0.0528811771961,103.047913,35.74880200000001,257.479645243,51234631,knownplanet
103.008429,-33.915528,6.655,,0.0,,1.24,0.000884225730224,109.763228,-56.465769,46.02079641939999,53175558,knownplanet
92.485277,34.135311,7.725,5405.0,0.00739498052718,0.82,0.83,0.0893675468193,92.093407,10.714078,37.1195248701,97724459,knownplanet
92.663978,30.957183,8.182,6151.0,0.00192722119264,1.83,1.31,0.00500077222859,92.304211,7.539197,133.922091797,97735908,knownplanet
93.398564,-29.897302000000003,8.264,5508.0,0.00644315933282,1.0,0.96,0.0020713894943,94.930693,-53.278439,61.1998227018,37660988,knownplanet
99.036592,-27.622287,6.985,5675.0,0.0,,0.99,0.00288148442615,102.682548,-50.664486,37.4222512009,101145648,knownplanet
97.190453,38.963005,7.218,5616.0,0.0,,1.02,0.00127224627097,95.801403,15.668408,48.8758553275,144132551,knownplanet
110.931598,20.416287,8.639,4410.0,0.0,0.71,0.63,0.0140618082277,109.569141,-1.612263,27.683633346500002,165980070,knownplanet
108.301483,-42.409744,10.36,5720.0,0.0014125654662899998,1.52,1.24,0.0383363601011,121.735708,-63.846285,244.55279941599997,134537478,knownplanet
94.793275,73.82767700000002,9.873,6720.0,0.00104124361249,1.93,1.47,0.113403006154,92.093507,50.423218,232.71693948,138168780,knownplanet
93.002351,6.783097,6.245,5727.0,0.007416732295109999,1.0,1.01,0.00655009234009,93.111484,-16.623772,24.3594871543,153289168,knownplanet
96.410351,-31.480985,7.381,,0.0,,,0.000520739503695,99.48626,-54.709383,32.690421706399995,117768715,knownplanet
97.30498,10.933852,7.365,5312.0,0.0,,0.83,0.00845898157476,97.341622,-12.319465,34.7500770552,206948365,knownplanet
117.415037,-52.12045300000001,10.667,6003.0,0.00140053854605,1.48,1.18,0.0619626169422,146.64333,-70.21664,369.94713893,268644785,knownplanet
98.302635,5.462899,7.138,5285.0,0.0,,0.92,0.07757405086360003,98.679727,-17.72658,34.8189415042,234928947,knownplanet
100.007207,-48.54193400000001,7.412000000000001,5650.0,0.00385001244593,2.05,1.28,0.000755411058195,110.976192,-71.25326899999997,89.7668891533,255781806,knownplanet
113.18421200000002,33.835051,10.679,6446.0,0.0005566856831259999,1.64,1.38,0.0202305987666,109.527792,11.954163,417.206860359,239154970,knownplanet
94.894479,41.092249,7.492000000000001,6200.0,0.0,,1.38,0.00981430576213,93.870671,17.718698,85.2474432391,258444495,knownplanet
116.957208,-54.264164,7.397,,0.0,,,0.006512452049029999,149.69470800000005,-72.141285,32.3680004025,340697083,knownplanet
118.422234,-63.647298,7.331,5666.0,0.0,,0.92,0.00420810341222,179.529114,-77.802266,35.3150122399,382625142,knownplanet
91.089454,-16.965303,10.77,5600.0,0.0014644751354100005,0.98,0.94,0.014552657242299996,91.368375,-40.39942,183.720421235,306362738,knownplanet
110.168529,37.140652,11.741,6350.0,0.000367629608579,1.32,1.28,0.0253297972282,106.51962,14.85089,,371234684,knownplanet
94.336431,-38.323257,10.417,5570.0,0.000954892203612,1.88,1.32,0.0014822249000299998,97.177323,-61.654551,296.202709333,393414358,knownplanet
117.02697,50.22581,10.425,5332.0,0.00143173000425,1.01,0.97,0.583519012345,109.333665,28.584801,,356473034,knownplanet
117.031176,50.217566,10.379,5399.0,0.00146363763389,1.02,0.98,0.538204866486,109.338596,28.577288,149.761198019,356473029,knownplanet
91.124759,44.260483,6.224,6089.0,0.0,,1.15,0.0007768288417629999,90.861801,20.824556,33.9495336007,440489582,knownplanet
108.825066,14.262595,11.249,6373.0,0.000487868892076,1.32,1.19,0.0325275217553,108.408697,-7.981752,402.835395292,440777904,knownplanet
95.05965,-10.725014,7.074,5752.0,0.00470102621768,1.32,1.0,0.0310075082685,96.003781,-34.058917,52.8336374428,443055162,knownplanet
101.127585,-42.761845,11.682,5150.0,0.0016765865377599998,0.77,0.78,0.0251235287161,109.926235,-65.433212,,170102285,knownplanet
94.803821,-58.054336,8.265,,0.0,,,0.00035265364237400005,106.859486,-81.211885,50.18914893220001,260351540,knownplanet
100.956138,-1.0630110000000002,10.953,5259.0,0.00139035179574,0.82,0.91,0.234272166892,102.010067,-24.046678,158.883071946,280304863,knownplanet
101.115035,-32.858403,11.988,5400.0,0.000567402996062,1.06,1.0,2.0180118904900004,106.680866,-55.655875,,52640302,knownplanet
