RA,DEC,TESSMAG,TEFF,PRIORITY,RADIUS,MASS,CONTRATIO,ECLONG,ECLAT,DIST,TICID,SPEC_LIST,dec,elat,elon,ra,sector_0,sector_1,sector_2,sector_3,sector_4,sector_5,sector_6,sector_7,sector_8,sector_9,sector_10,sector_11,sector_12,total_sectors_obsd
164.262573,-68.66731999999999,7.152,,0.0,,1.6,0.0385606364881,218.64779,-63.363374,83.7732633954,399637637,knownplanet,-68.66731999999999,-63.36337501482598,218.64776913850525,164.262573,0,0,0,0,0,0,0,0,0,1,1,0,0,2
169.041946,1.9868919999999999,12.545,5433.0,0.0,5.15,1.35,0.0016282057969100002,169.14809,-2.507962,,301609547,knownplanet,1.9868919999999999,-2.507955048711522,169.14809121966272,169.041946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.739071,-22.562991,12.669,5227.0,0.00044245802536199995,0.9,0.88,0.00313311553025,186.462425,-21.896545,,413376180,knownplanet,-22.562991,-21.89653957880191,186.46242283941237,176.739071,0,0,0,0,0,0,0,0,1,0,0,0,0,1
174.960355,0.603595,12.241,5430.0,0.0,0.86,0.93,8.82864087358e-06,175.134944,-1.448338,,281885301,knownplanet,0.603595,-1.4483309066966648,175.13494557363822,174.960355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160.60243300000005,7.435026,11.013,5475.0,0.0,0.96,1.08,0.739920709266,159.289095,-0.703358,,393495970,knownplanet,7.435026,-0.7033486649865793,159.2890962572664,160.60243300000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.63812,25.710411999999998,6.92427,5119.0,0.0117137494554,0.7,0.75,0.00292014256122,159.20740800000004,19.112177,21.5342038185,82308728,knownplanet,25.710411999999998,19.112185899996575,159.20741307929129,168.63812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.198869,-9.516689999999999,8.797889999999997,4746.0,0.0,,0.74,0.0011023698680999998,155.83784,-20.28333,41.182229921,33355302,knownplanet,-9.516689999999999,-20.283321259177207,155.83783872162712,150.198869,0,0,0,0,0,0,0,1,0,0,0,0,0,1
179.17163,-2.778968,8.592039999999999,5017.0,0.0,0.73,0.79,7.2636715109e-06,180.346321,-2.878973,45.92604866479999,96195878,knownplanet,-2.778968,-2.8789669855391353,180.34632287275303,179.17163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.179797,34.242282,6.62662,,0.0,,,4.97236933145e-07,141.681018,21.272095,18.0913280835,407591082,knownplanet,34.242282,21.272104771378693,141.68102098212685,152.179797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166.037878,-76.455383,10.799000000000001,,0.0,,,0.0353713583473,235.834353,-66.126704,,454259409,knownplanet,-76.455383,-66.1267086192786,235.8343315126028,166.037878,0,0,0,0,0,0,0,0,0,0,0,1,0,1
160.059951,-62.455601,14.456,6325.0,6.48074565346e-05,1.64,1.33,1.09890852583,205.56964,-61.189749,,390001646,knownplanet,-62.455601,-61.18974820521442,205.5696215571824,160.059951,0,0,0,0,0,0,0,0,0,1,0,0,0,1
176.482159,14.616373999999999,9.259,4649.0,0.00011124840922700001,8.95,1.08,0.00036470563829699994,170.891133,11.999630999999999,610.903499859,82604982,knownplanet,14.616373999999999,11.999637987114768,170.89113632506493,176.482159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166.619893,-77.625877,14.424000000000001,,0.0,,0.35,0.0144418708317,238.71138,-66.332993,,454291479,knownplanet,-77.625877,-66.33299789893445,238.71135934636655,166.619893,0,0,0,0,0,0,0,0,0,0,0,1,0,1
154.186891,19.891393,8.352,4137.0,1.30963621095e-05,49.0,2.8,0.00035025735221599994,148.882059,8.585741,2519.9081513,95359428,knownplanet,19.891393,8.585750825742931,148.88206218014616,154.186891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.32796299999995,-61.095257,16.088,5924.0,1.68281633308e-05,1.14,1.14,45.482592512,208.018543,-57.71096,,466884459,knownplanet,-61.095257,-57.710959203172,208.01852734401112,167.32796299999995,0,0,0,0,0,0,0,0,0,1,0,0,0,1
166.979921,-61.146263,14.067,6933.0,8.98545669659e-05,1.53,1.52,1.4729996471,207.871827,-57.868251,,466840711,knownplanet,-61.146263,-57.868250703431784,207.87181072718138,166.979921,0,0,0,0,0,0,0,0,0,1,0,0,0,1
154.277792,19.558466,9.237,4806.0,0.00016370686256,6.85,1.15,0.023701770211700002,149.084585,8.306401,,95361265,knownplanet,19.558466,8.306411505120897,149.08458776212433,154.277792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.908361,-9.806286,11.015999999999998,4400.0,0.00209429787534,0.6,0.58,0.005554082079620001,160.521338,-18.813154,,36734222,knownplanet,-9.806286,-18.813144972476614,160.52133769101556,154.908361,0,0,0,0,0,0,0,1,0,0,0,0,0,1
176.694354,3.4742699999999997,6.888,4830.0,0.0,6.3,1.95,0.000291087022082,175.586522,1.874196,229.31237873799998,325254372,knownplanet,3.4742699999999997,1.8742023663017442,175.5865240815832,176.694354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.572628,53.950858999999994,12.469000000000001,6002.0,0.00018361458920599998,1.88,1.25,2.95764959912e-05,131.132372,38.813389,,137881699,knownplanet,53.950858999999994,38.813400357745195,131.1323755936266,150.572628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.009727,-29.543315999999997,12.389000000000001,4803.0,0.0007762062734760001,0.69,0.76,0.00318636568371,187.430161,-29.242563,,14661418,knownplanet,-29.543315999999997,-29.24255829325651,187.43015763637146,174.009727,0,0,0,0,0,0,0,0,1,0,0,0,0,1
177.56481000000005,2.7601419999999997,8.073,4095.0,0.0,32.35,1.14,0.000183128486249,176.668406,1.5643479999999998,,366659915,knownplanet,2.7601419999999997,1.564354251934464,176.66840792397946,177.56481000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166.185229,-2.51322,7.409,5148.0,0.000631017559405,4.5,1.02,3.01181966512e-05,168.270522,-7.765726,157.977883096,53178442,knownplanet,-2.51322,-7.765717783939632,168.27052308691617,166.185229,0,0,0,0,0,0,0,0,1,0,0,0,0,1
178.19225600000001,-1.198475,12.037,5850.0,0.0,0.96,0.97,0.00113152559317,178.818077,-1.8186069999999999,,446672575,knownplanet,-1.198475,-1.8186011236427053,178.81807895232222,178.19225600000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.95740700000005,-29.156015000000004,13.339,5600.0,0.00023298465710099999,1.02,1.04,0.010901923938,187.183031,-28.917853000000004,,14614418,knownplanet,-29.156015000000004,-28.91784879862437,187.1830281123652,173.95740700000005,0,0,0,0,0,0,0,0,1,0,0,0,0,1
169.117125,-3.975436,13.722000000000001,3889.72,0.000316713142791,0.59,0.6,0.00011135186925100001,171.567622,-7.962695,,443616612,knownplanet,-3.975436,-7.962687925907488,171.56762297280966,169.117125,0,0,0,0,0,0,0,0,1,0,0,0,0,1
170.10308,1.2859459999999998,13.088,4402.71,0.0,0.62,0.7,0.0899500397369,170.399878,-2.737543,,363478257,knownplanet,1.2859459999999998,-2.7375351316396817,170.39987980952537,170.10308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164.698905,1.7292310000000002,7.018,5002.0,0.0,4.9,1.58,0.0005155081043359999,165.24005,-4.429713,139.082058414,345078350,knownplanet,1.7292310000000002,-4.429705164622793,165.24005124293967,164.698905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170.155516,2.5027009999999996,12.193,5698.0,0.0,0.78,0.8,0.021977688331299997,169.97059099999996,-1.597709,,363479723,knownplanet,2.5027009999999996,-1.597701547065356,169.97059168724516,170.155516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.35597099999995,-70.19479399999999,6.585,10500.0,0.0,,2.4,0.008657760104719999,225.147185,-61.49874499999999,109.198452497,280773136,knownplanet,-70.19479399999999,-61.49874742043607,225.14716690951948,173.35597099999995,0,0,0,0,0,0,0,0,0,1,1,0,0,2
178.110777,4.2547510000000015,13.784,5131.0,0.0,0.68,0.72,0.000126249822505,176.573651,3.1523779999999997,,366696612,knownplanet,4.2547510000000015,3.152384691854068,176.57365327234652,178.110777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.90836399999995,6.5637289999999995,9.777000000000001,6112.0,0.0,0.94,1.09,2.221085448900001e-11,173.636809,4.39774,,380619414,knownplanet,6.5637289999999995,4.397746663793076,173.63681212306392,175.90836399999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.48279499999995,2.619057,13.915999999999999,3830.0,0.0,0.57,0.6,0.0015057277158000001,169.306378,-1.7538770000000001,,363445338,knownplanet,2.619057,-1.7538699015406598,169.30637963940754,169.48279499999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.12588300000004,43.966586,6.718999999999999,4932.0,0.000614023852009,5.4,1.72,0.00032311853883999997,152.786794,36.707465,148.538900906,148680230,knownplanet,43.966586,36.7074744516988,152.78680001217612,172.12588300000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164.896231,43.814461,6.88,4218.0,8.27422889606e-05,20.0,1.2,0.000141297673685,147.262091,34.083822,760.61388032,252794572,knownplanet,43.814461,34.08383220434503,147.2620971482536,164.896231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.598082,14.124023000000001,7.7189999999999985,4908.0,0.00017500745186900004,10.1,1.9,0.00160896856267,171.200008,11.595151,355.38242321800004,82605074,knownplanet,14.124023000000001,11.59515825917568,171.20001227032347,176.598082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.30353,-1.8779560000000002,13.455,3930.0,0.00041058931220899997,0.57,0.61,0.00106005629122,170.90813400000005,-5.9612989999999995,,38064757,knownplanet,-1.8779560000000002,-5.961291909148063,170.90813513649124,169.30353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.449107,3.866389,10.833,4924.0,0.0,0.74,0.8,1.5401146958399998,168.787394,-0.6190869999999999,,363445121,knownplanet,3.866389,-0.6190798737694969,168.78739581314176,169.449107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.093741,-1.065728,12.539000000000001,5772.0,0.00035620526511900017,0.96,0.97,0.0033462633257299998,168.544399,-6.078755999999999,,53210555,knownplanet,-1.065728,-6.078748575537314,168.54439947684924,167.093741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.448119,-23.975426000000002,7.171,4992.0,0.0007071493504460001,4.5,1.3,0.00043256022587699996,180.51768700000002,-26.063843,114.54518736799999,437246853,knownplanet,-23.975426000000002,-26.063837520808377,180.51768423957878,169.448119,0,0,0,0,0,0,0,0,1,0,0,0,0,1
175.097219,4.557342,13.591,4742.0,0.0,0.66,0.68,0.000266846327378,173.693062,2.235763,,281886199,knownplanet,4.557342,2.2357694639569,173.69306460751932,175.097219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166.441481,44.301520000000004,5.984,4152.0,1.0,35.0,0.91,2.33915499901e-05,148.17696,35.033919,534.520286694,252803484,knownplanet;bright,44.301520000000004,35.033928957971554,148.1769659996201,166.441481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.74566000000004,-3.905614,13.423,4014.73,0.0,0.57,0.64,0.0005695688578150001,176.731767,-5.672098,,49462779,knownplanet,-3.905614,-5.67209122412911,176.73176844055584,174.74566000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.868193,-0.90223,5.4670000000000005,5098.0,1.0,4.9,1.54,0.000132011399329,157.993569,-10.198141,77.4593338497,1713457,knownplanet;bright,-0.90223,-10.198131560421885,157.99356897015676,155.868193,0,0,0,0,0,0,0,1,0,0,0,0,0,1
169.48363899999995,5.98842,13.395999999999999,4326.0,0.0,0.55,0.61,0.00012063554783299998,167.989073,1.347374,,363444743,knownplanet,5.98842,1.347381701092983,167.98907490435988,169.48363899999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.79363500000005,-0.28434299999999996,13.628,4870.0,0.0,0.74,0.78,0.00151898718498,170.732132,-4.303296,,38114658,knownplanet,-0.28434299999999996,-4.30328780535128,170.73213296453213,169.79363500000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.632882,-1.77417,14.493,4103.0,0.0,0.45,0.5,0.0288547451735,171.17138500000001,-5.736459,,38087018,knownplanet,-1.77417,-5.736452307447762,171.17138598445194,169.632882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.406679,-17.332978,6.5070000000000014,4805.0,0.000288370677992,8.8,1.66,0.000287839313389,159.27876799999999,-27.44251,213.333829993,332711151,knownplanet,-17.332978,-27.442500579077606,159.27876553417693,150.406679,0,0,0,0,0,0,0,1,0,0,0,0,0,1
177.843874,57.640766000000006,6.978,5054.0,0.000906135013659,4.4,1.68,0.0012336166114700002,146.464751,50.084843,122.95281595,137810576,knownplanet,57.640766000000006,50.084852969354294,146.46475835611184,177.843874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.665716,-5.171864,19.054000000000002,4613.0,2.1747427472400003e-06,0.64,0.7,0.0013267097628,179.003849,-6.070157,,82054726,knownplanet,-5.171864,-6.0701512200237175,179.00385050992435,176.665716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.26448100000005,0.005307,13.933,3390.0,0.0,0.31,0.3,0.00147576588476,176.569853,-1.4801469999999999,,82050863,knownplanet,0.005307,-1.480140789858486,176.56985405117794,176.26448100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.3298,6.412202,12.106,4320.0,0.0,0.66,0.71,0.00483582595004,175.911722,5.217899,,291090078,knownplanet,6.412202,5.21790570333124,175.9117241345622,178.3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.05701399999995,2.5941810000000003,14.555,3789.0,0.0,0.45,0.47,1.2272752848e-05,177.185721,1.607577,,366683184,knownplanet,2.5941810000000003,1.6075832336547518,177.1857234777408,178.05701399999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.123493,3.272376,13.248,4899.0,0.0,0.73,0.77,7.87566101735e-05,175.14352,1.462576,,397022282,knownplanet,3.272376,1.4625823603152261,175.14352184604496,176.123493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.582615,2.7807880000000003,13.062999999999999,5054.0,0.0,0.76,0.75,2.68537746906e-10,168.415013,-1.956323,,301603728,knownplanet,2.7807880000000003,-1.956315967356482,168.41501472873884,168.582615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.320286,3.475521,14.409,4175.0,0.0,0.45,0.51,0.00971753121735,176.159681,2.123679,,325335564,knownplanet,3.475521,2.1236850398514178,176.1596834891465,177.320286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.170651,30.959235999999997,7.8364600000000015,,0.0,,,1.1165212827e-05,163.27086599999996,26.692221000000004,26.124133450100004,5078530,knownplanet,30.959235999999997,26.69222961121037,163.27087212647027,176.170651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163.324123,-61.40571600000001,15.575999999999999,5040.0,4.55363470782e-05,0.83,0.85,26.0217571869,205.963741,-59.339916,,465390152,knownplanet,-61.40571600000001,-59.33991492175766,205.9637241539388,163.324123,0,0,0,0,0,0,0,0,0,1,0,0,0,1
162.644142,-61.957271999999996,15.907,6210.0,2.39075571883e-05,1.32,1.3,4.6151478834800015,206.36496699999998,-59.945834999999995,,465144510,knownplanet,-61.957271999999996,-59.94583421530999,206.3649488586811,162.644142,0,0,0,0,0,0,0,0,0,1,0,0,0,1
207.655847,-6.80403,12.241,4645.0,0.0,0.78,0.74,0.0148063366266,208.118683,4.280202,,2521105,knownplanet,-6.80403,4.280203028555386,208.11868649231113,207.655847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.454306,-0.128082,9.85,6100.0,0.0008275836235209999,1.83,1.21,0.000998093729602,203.639162,9.724431,253.12221248400002,61098812,knownplanet,-0.128082,9.724433254168789,203.6391663434793,205.454306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.80621000000002,-3.319793,7.405,5797.0,0.0,,1.12,0.0013299933808200001,185.72751200000002,-1.137867,50.4298669978,66666079,knownplanet,-3.319793,-1.1378617460037244,185.72751316544728,184.80621000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.18979199999998,-47.613693,11.685,5846.0,0.000639139024565,1.09,1.13,0.125052864507,212.78474900000003,-38.392626,,73717937,knownplanet,-47.613693,-38.39262667367657,212.784741873935,192.18979199999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1
183.472467,-0.393489,8.549,6254.0,0.0,1.28,1.03,0.00035071942013,183.34284499999998,1.019427,107.28386893700001,56815340,knownplanet,-0.393489,1.019432855795521,183.34284787209677,183.472467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198.18441,-31.873381,6.09,5821.0,0.0,,1.0,0.0120798043015,209.32363999999998,-22.27495,37.690388125,124401411,knownplanet,-31.873381,-22.274949254903127,209.3236366723417,198.18441,0,0,0,0,0,0,0,0,0,1,0,0,0,1
201.087637,48.885078,8.611,5460.0,0.0,,0.93,0.186147354349,172.331109,51.751616,62.0635253599,165454978,knownplanet,48.885078,51.75162290898946,172.3311222480073,201.087637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189.318285,-40.8121,7.591,5903.0,0.00449639254578,1.24,1.2,0.14701484160800002,206.502503,-33.428847999999995,62.686014208900005,144289338,knownplanet,-40.8121,-33.428847315229774,206.50249757666606,189.318285,0,0,0,0,0,0,0,0,0,1,0,0,0,1
195.981865,30.640059,9.796,6272.0,0.00133551975645,1.53,1.13,0.00913201394516,181.01266,34.18168,244.59314731700002,165987272,knownplanet,30.640059,34.18168609064509,181.012667917005,195.981865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208.927943,-32.159616,10.411,6300.0,0.0008363924556729999,1.48,1.18,0.0017902866417800001,218.40800499999997,-18.994059,290.471483596,111991770,knownplanet,-32.159616,-18.9940601096168,218.40800302485337,208.927943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198.082304,17.517120000000002,6.7010000000000005,5673.0,0.00521879521954,1.24,0.83,0.000516538055294,189.50841499999999,23.196856,38.6390441481,138172859,knownplanet,17.517120000000002,23.19686017666017,189.50842096908735,198.082304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.405318,-9.513401,6.882999999999999,5638.0,0.00168907227722,2.5,1.32,0.00041097827147900003,186.920287,-7.373517999999999,84.88964346350001,176910071,knownplanet,-9.513401,-7.373513517226588,186.92028684707824,183.405318,0,0,0,0,0,0,0,0,1,0,0,0,0,1
183.777375,-7.257328,7.2410000000000005,5362.0,0.0,1.62,0.97,0.8086557791619999,186.353193,-5.158206,35.186488388499995,176940023,knownplanet,-7.257328,-5.158201560599383,186.35319417521825,183.777375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208.773759,-5.442513,10.524000000000001,5990.0,0.00022817655426400009,3.1,1.6,3.39237247498e-07,208.682207,5.945784,390.913616245,176966903,knownplanet,-5.442513,5.945784646656588,208.68220980530384,208.773759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.02999499999999,74.489521,8.129,5844.0,0.007635355331050002,1.02,1.01,0.000142514350419,127.186851,64.017511,68.1284494503,154549250,knownplanet,74.489521,64.01752231079858,127.18685666041054,188.02999499999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.65531399999998,-8.317589,11.677999999999999,5838.0,0.0,1.13,1.26,0.0122465078443,203.115317,0.717453,265.991096965,179012583,knownplanet,-8.317589,0.7174546821798999,203.1153181752656,201.65531399999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209.389461,43.493524,11.658,4650.0,0.0015081716408299995,0.7,0.73,0.0006775702465830001,184.77988100000002,50.632253999999996,,198108326,knownplanet,43.493524,50.632259061692785,184.77989644271918,209.389461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.10648,-47.271359999999994,6.612,5990.0,0.0,,1.08,0.0033269652267800005,220.68422200000003,-34.613593,38.169360610700004,243194645,knownplanet,-47.271359999999994,-34.6135946260378,220.6842168261034,203.10648,0,0,0,0,0,0,0,0,0,0,1,0,0,1
195.35986599999998,-27.522203,11.174000000000001,5703.0,0.000987698813371,0.92,1.0,0.013177800265600002,205.031094,-19.300442999999998,193.289605325,229047362,knownplanet,-27.522203,-19.300442140030686,205.03109185218335,195.35986599999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1
209.321821,-56.040075,7.02,6075.0,0.0,,1.18,0.144399549935,230.02318599999998,-40.705373,41.246944461,208844024,knownplanet,-56.040075,-40.70537711506106,230.0231792739905,209.321821,0,0,0,0,0,0,0,0,0,0,1,0,0,1
190.152075,-19.284248,11.44,5510.0,0.000633797351278,1.05,1.11,0.0103080334782,196.997315,-13.69917,,286865921,knownplanet,-19.284248,-13.699167602645034,196.9973144101815,190.152075,0,0,0,0,0,0,0,0,0,1,0,0,0,1
186.88073,-71.422961,8.558,5122.0,0.00864540439441,0.79,0.84,0.048407310889499996,232.491819,-58.704083,49.4160144444,286896213,knownplanet,-71.422961,-58.70408772591231,232.49180376012526,186.88073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.510602,53.728516000000006,7.431,5600.0,0.0,,1.23,0.00024234658971200002,169.130808,56.46748100000001,91.06970839600001,286923464,knownplanet,53.728516000000006,56.46748842858368,169.13082298713385,203.510602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198.182411,-2.2650040000000002,6.805,5135.0,0.0,,0.85,0.00015354913351299998,197.635491,5.035126,20.5002050021,292113181,knownplanet,-2.2650040000000002,5.03512879574301,197.63549405978554,198.182411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.758117,-17.503465,11.304,6070.0,0.000612246254371,1.1,1.16,0.00406529305239,208.409721,-7.071629,284.616492913,294301883,knownplanet,-17.503465,-7.071628301209557,208.40972229776912,203.758117,0,0,0,0,0,0,0,0,0,1,0,0,0,1
183.366259,23.055699,11.472000000000001,5600.0,0.000620652695343,1.11,1.02,0.0008291650958180001,173.404222,22.3833,259.035785512,347329162,knownplanet,23.055699,22.383306910261048,173.4042278749342,183.366259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.21572,-68.425137,6.922999999999999,5494.0,0.0,,0.78,0.0323980078139,230.840552,-55.310846999999995,28.621518643,329649885,knownplanet,-68.425137,-55.310850582991364,230.84053890569479,192.21572,0,0,0,0,0,0,0,0,0,0,1,0,0,1
184.47163,-55.975547,7.365,6516.0,0.0,,1.5,0.00787888342543,213.533852,-47.992302,102.80049922799999,390472975,knownplanet,-55.975547,-47.99230244491757,213.5338413267259,184.47163,0,0,0,0,0,0,0,0,0,1,0,0,0,1
187.611978,22.879829,8.079,5551.0,0.0,,0.95,8.83260108834e-05,177.323853,23.907551,59.2618040133,371621238,knownplanet,22.879829,23.90755723295408,177.32385988885224,187.611978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.094122,48.028667999999996,10.677,5185.0,0.0025558707118100003,0.8,0.92,0.0120330284367,177.534476,53.04766600000001,137.76710109,311035838,knownplanet,48.028667999999996,53.04767154960745,177.53449111218998,206.094122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.372882,10.041657,6.835,5870.0,0.0,,1.01,1.1640972058e-06,179.055474,10.54573,37.7880282496,397558558,knownplanet,10.041657,10.54573646516981,179.05547735065778,183.372882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.61873500000002,-30.63987100000001,10.725999999999999,5545.0,0.0015496337628,0.87,0.93,0.0015387750848699995,202.378748,-23.86104,156.563124862,398943781,knownplanet,-30.63987100000001,-23.86103908994308,202.378744929615,190.61873500000002,0,0,0,0,0,0,0,0,0,1,0,0,0,1
202.33801100000002,-35.570986,6.61,5724.0,0.0,,1.08,0.00021087773353,214.39373199999997,-24.251196,32.420861960500005,405501056,knownplanet,-35.570986,-24.251196996905136,214.3937292814616,202.33801100000002,0,0,0,0,0,0,0,0,0,1,0,0,0,1
188.398062,-11.621821,7.421,5783.0,0.0,,1.05,0.00037108216977199996,192.306101,-7.349616,56.7366637947,429301734,knownplanet,-11.621821,-7.3496125994480845,192.3061010114881,188.398062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.38685700000002,-10.146147000000001,10.474,4430.0,0.00240794752139,0.66,0.69,0.00526673268147,191.707245,-5.999073,,429302040,knownplanet,-10.146147000000001,-5.999068828603004,191.7072454714503,188.38685700000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.44281999999998,-64.02210500000001,6.481,6265.0,0.0,,1.27,0.15194706351,222.77371499999998,-53.63259100000001,38.6942856979,450491293,knownplanet,-64.02210500000001,-53.63259327274149,222.77370165719458,186.44281999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1
196.043897,-35.54951900000001,10.288,7000.0,0.0006885703452100001,1.79,1.59,0.26966836243500003,209.232055,-26.35843,438.412804247,104024556,knownplanet,-35.54951900000001,-26.358429308950207,209.23205136458586,196.043897,0,0,0,0,0,0,0,0,0,1,0,0,0,1
201.150389,-51.504438,6.947,8840.0,0.0031944216110000004,1.77,1.96,0.0325499577404,221.70850299999998,-38.956897,111.358551369,438702139,knownplanet,-51.504438,-38.95689958492567,221.7084964818491,201.150389,0,0,0,0,0,0,0,0,0,0,1,0,0,1
192.981536,-42.073607,11.300999999999998,5315.0,0.0010821821085599999,0.89,0.95,0.0254930983501,210.114189,-33.26167,,248075138,knownplanet,-42.073607,-33.26166954691479,210.11418304492437,192.981536,0,0,0,0,0,0,0,0,0,1,0,0,0,1
182.751521,-9.7652,11.274000000000001,5200.0,0.000998841064306,0.81,0.84,0.00133710147819,186.426284,-7.862516999999999,,176868951,knownplanet,-9.7652,-7.862512454579543,186.42628481959446,182.751521,0,0,0,0,0,0,0,0,1,0,0,0,0,1
188.266255,44.915352,11.595999999999998,5560.0,0.0007272972195049999,1.1,1.02,0.0034948181299200003,165.025463,43.495499,288.320016156,373693175,knownplanet,44.915352,43.49550692151998,165.02547286016656,188.266255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.10599,-42.475273,10.467,5625.0,0.0016959324999100002,0.96,1.04,0.025955514498299997,218.21671400000002,-30.292506,171.408424067,243200602,knownplanet,-42.475273,-30.292506884579193,218.21670883143136,203.10599,0,0,0,0,0,0,0,0,0,1,0,0,0,1
197.66595900000002,-35.054749,7.75608,4804.0,0.0,,0.68,0.0043220136093599995,210.3324,-25.350118,27.9438326269,124306858,knownplanet,-35.054749,-25.350118190082018,210.3323966722627,197.66595900000002,0,0,0,0,0,0,0,0,0,1,0,0,0,1
193.552555,-46.587711999999996,12.280999999999999,6438.0,0.000205698241871,1.74,1.42,0.593992428243,213.170955,-37.043654,,248111245,knownplanet,-46.587711999999996,-37.043654318487874,213.1709482750626,193.552555,0,0,0,0,0,0,0,0,0,1,0,0,0,1
181.889434,-39.548336,15.662,,0.0,,0.02,0.321360623853,199.74364599999998,-35.034847,,102076870,knownplanet,-39.548336,-35.034844734928534,199.74364003418862,181.889434,0,0,0,0,0,0,0,0,0,1,0,0,0,1
207.907768,-23.781179,12.399000000000001,5715.0,0.00031761592476200004,1.11,0.99,0.00197372898515,214.383585,-11.513478,,437333618,knownplanet,-23.781179,-11.513478553585207,214.383584478874,207.907768,0,0,0,0,0,0,0,0,0,1,0,0,0,1
203.608878,-66.58111600000001,16.284000000000002,4400.0,4.98681307178e-05,0.59,0.69,5.096423805080001,234.525611,-51.131381,,341694238,knownplanet,-66.58111600000001,-51.131385762877414,234.52559960709536,203.608878,0,0,0,0,0,0,0,0,0,0,1,0,0,1
186.14781200000002,-61.820004000000004,9.258,,0.0,,3.9,0.292593984653,220.217636,-52.056188,896.059708164,450417907,knownplanet,-61.820004000000004,-52.0561896020962,220.21762386908594,186.14781200000002,0,0,0,0,0,0,0,0,0,1,1,0,0,2
